Germline cut rate,Embryo cut rate,Generations to 99% drive individuals difference, Gens to Reach 99%,Gens of Max Freq,Drive Allele Freq Here,Max Freq with at Least One Drive Chromosome
0,0,0,1000,0,0.0999488,0.199898
0,0,0,1000,0,0.100216,0.200433
0,0,0,1000,0,0.0994811,0.198962
0,0,0,1000,0,0.100552,0.201104
0,0,0,1000,0,0.100037,0.200074
0,0,0,1000,0,0.100246,0.200492
0,0,0,1000,0,0.100216,0.200431
0,0,0,1000,0,0.100731,0.201462
0,0,0,1000,0,0.0997057,0.199411
0,0,0,1000,0,0.100055,0.20011
0,0.02,0,1000,0,0.100352,0.200703
0,0.02,0,1000,0,0.100431,0.200861
0,0.02,0,1000,0,0.100057,0.200114
0,0.02,0,1000,0,0.0992394,0.198479
0,0.02,0,1000,0,0.0998458,0.199692
0,0.02,0,1000,0,0.0999129,0.199826
0,0.02,0,1000,0,0.100467,0.200934
0,0.02,0,1000,0,0.0996596,0.199319
0,0.02,0,1000,0,0.099489,0.198978
0,0.02,0,1000,0,0.0998227,0.199645
0,0.04,0,1000,0,0.0999081,0.199816
0,0.04,0,1000,0,0.0998315,0.199663
0,0.04,0,1000,0,0.100538,0.201076
0,0.04,0,1000,0,0.100082,0.200165
0,0.04,0,1000,0,0.100251,0.200502
0,0.04,0,1000,0,0.099604,0.199208
0,0.04,0,1000,0,0.100211,0.200422
0,0.04,0,1000,0,0.0998371,0.199674
0,0.04,0,1000,0,0.100462,0.200924
0,0.04,0,1000,0,0.0998873,0.199775
0,0.06,0,1000,0,0.0997813,0.199563
0,0.06,0,1000,0,0.100128,0.200256
0,0.06,0,1000,0,0.0995786,0.199157
0,0.06,0,1000,0,0.0996858,0.199372
0,0.06,0,1000,0,0.100588,0.201176
0,0.06,0,1000,0,0.100599,0.201198
0,0.06,0,1000,0,0.100249,0.200497
0,0.06,0,1000,0,0.100082,0.200165
0,0.06,0,1000,0,0.100052,0.200104
0,0.06,0,1000,0,0.0997248,0.19945
0,0.08,0,1000,0,0.0998419,0.199684
0,0.08,0,1000,0,0.0990334,0.198067
0,0.08,0,1000,0,0.100356,0.200711
0,0.08,0,1000,0,0.100127,0.200255
0,0.08,0,1000,0,0.0996437,0.199287
0,0.08,0,1000,0,0.0999752,0.19995
0,0.08,0,1000,0,0.100284,0.200568
0,0.08,0,1000,0,0.0998044,0.199609
0,0.08,0,1000,0,0.0994479,0.198896
0,0.08,0,1000,0,0.100018,0.200037
0,0.1,0,1000,0,0.09979,0.19958
0,0.1,0,1000,0,0.0992505,0.198501
0,0.1,0,1000,0,0.100524,0.201047
0,0.1,0,1000,0,0.0997089,0.199418
0,0.1,0,1000,0,0.0997423,0.199485
0,0.1,0,1000,0,0.100409,0.200818
0,0.1,0,1000,0,0.100257,0.200515
0,0.1,0,1000,0,0.100102,0.200203
0,0.1,0,1000,0,0.0998626,0.199725
0,0.1,0,1000,0,0.0999328,0.199866
0,0.12,0,1000,0,0.0997956,0.199591
0,0.12,0,1000,0,0.100261,0.200523
0,0.12,0,1000,0,0.0995667,0.199133
0,0.12,0,1000,0,0.100215,0.20043
0,0.12,0,1000,0,0.0995144,0.199029
0,0.12,0,1000,0,0.100304,0.200608
0,0.12,0,1000,0,0.099964,0.199928
0,0.12,0,1000,0,0.0994107,0.198821
0,0.12,0,1000,0,0.0993356,0.198671
0,0.12,0,1000,0,0.100097,0.200194
0,0.14,0,1000,0,0.100046,0.200093
0,0.14,0,1000,0,0.099972,0.199944
0,0.14,0,1000,0,0.0996516,0.199303
0,0.14,0,1000,0,0.10018,0.200359
0,0.14,0,1000,0,0.0998698,0.19974
0,0.14,0,1000,0,0.100033,0.200066
0,0.14,0,1000,0,0.0998642,0.199728
0,0.14,0,1000,0,0.0989472,0.197894
0,0.14,0,1000,0,0.0999856,0.199971
0,0.14,0,1000,0,0.100235,0.20047
0,0.16,0,1000,0,0.100633,0.201266
0,0.16,0,1000,0,0.100316,0.200632
0,0.16,0,1000,0,0.0996357,0.199271
0,0.16,0,1000,0,0.0996715,0.199343
0,0.16,0,1000,0,0.100027,0.200054
0,0.16,0,1000,0,0.100317,0.200634
0,0.16,0,1000,0,0.099964,0.199928
0,0.16,0,1000,0,0.0998682,0.199736
0,0.16,0,1000,0,0.100303,0.200605
0,0.16,0,1000,0,0.100006,0.200013
0,0.18,0,1000,0,0.0997805,0.199561
0,0.18,0,1000,0,0.100016,0.200032
0,0.18,0,1000,0,0.100244,0.200488
0,0.18,0,1000,0,0.0994194,0.198839
0,0.18,0,1000,0,0.0999281,0.199856
0,0.18,0,1000,0,0.0997096,0.199419
0,0.18,0,1000,0,0.100163,0.200327
0,0.18,0,1000,0,0.0999185,0.199837
0,0.18,0,1000,0,0.100425,0.20085
0,0.18,0,1000,0,0.0999312,0.199862
0,0.2,0,1000,0,0.100181,0.200362
0,0.2,0,1000,0,0.099134,0.198268
0,0.2,0,1000,0,0.0997733,0.199547
0,0.2,0,1000,0,0.0999568,0.199914
0,0.2,0,1000,0,0.100476,0.200952
0,0.2,0,1000,0,0.0994241,0.198848
0,0.2,0,1000,0,0.0998817,0.199763
0,0.2,0,1000,0,0.10038,0.20076
0,0.2,0,1000,0,0.0995342,0.199068
0,0.2,0,1000,0,0.0997248,0.19945
0,0.22,0,1000,0,0.100069,0.200138
0,0.22,0,1000,0,0.10001,0.200019
0,0.22,0,1000,0,0.100004,0.200008
0,0.22,0,1000,0,0.100397,0.200794
0,0.22,0,1000,0,0.0994202,0.19884
0,0.22,0,1000,0,0.100078,0.200157
0,0.22,0,1000,0,0.100431,0.200861
0,0.22,0,1000,0,0.0994107,0.198821
0,0.22,0,1000,0,0.0997805,0.199561
0,0.22,0,1000,0,0.0998235,0.199647
0,0.24,0,1000,0,0.0996,0.1992
0,0.24,0,1000,0,0.100071,0.200143
0,0.24,0,1000,0,0.100323,0.200647
0,0.24,0,1000,0,0.0996199,0.19924
0,0.24,0,1000,0,0.100026,0.200053
0,0.24,0,1000,0,0.100078,0.200155
0,0.24,0,1000,0,0.100143,0.200285
0,0.24,0,1000,0,0.100511,0.201021
0,0.24,0,1000,0,0.0999416,0.199883
0,0.24,0,1000,0,0.100331,0.200663
0,0.26,0,1000,0,0.0998323,0.199665
0,0.26,0,1000,0,0.100434,0.200868
0,0.26,0,1000,0,0.0999368,0.199874
0,0.26,0,1000,0,0.10127,0.202539
0,0.26,0,1000,0,0.100512,0.201024
0,0.26,0,1000,0,0.10041,0.200819
0,0.26,0,1000,0,0.0999073,0.199815
0,0.26,0,1000,0,0.0995437,0.199087
0,0.26,0,1000,0,0.0995818,0.199164
0,0.26,0,1000,0,0.100381,0.200763
0,0.28,0,1000,0,0.100377,0.200753
0,0.28,0,1000,0,0.100198,0.200396
0,0.28,0,1000,0,0.0994518,0.198904
0,0.28,0,1000,0,0.0996167,0.199233
0,0.28,0,1000,99,0.110937,0.209768
0,0.28,0,1000,0,0.100938,0.201875
0,0.28,0,1000,0,0.100328,0.200657
0,0.28,0,1000,0,0.0993838,0.198768
0,0.28,0,1000,0,0.10016,0.200321
0,0.28,0,1000,0,0.10007,0.200139
0,0.3,0,1000,0,0.100267,0.200534
0,0.3,0,1000,100,0.227053,0.403986
0,0.3,0,1000,0,0.0993886,0.198777
0,0.3,0,1000,100,0.126743,0.238697
0,0.3,0,1000,100,0.124991,0.235234
0,0.3,0,1000,100,0.109877,0.208332
0,0.3,0,1000,100,0.141266,0.263451
0,0.3,0,1000,0,0.100412,0.200824
0,0.3,0,1000,100,0.122337,0.230747
0,0.3,0,1000,0,0.0995754,0.199151
0,0.32,0,1000,100,0.117888,0.222372
0,0.32,0,1000,100,0.562322,0.833014
0,0.32,0,1000,100,0.246204,0.435169
0,0.32,0,1000,100,0.313494,0.534368
0,0.32,0,1000,100,0.343444,0.576983
0,0.32,0,1000,100,0.338363,0.570703
0,0.32,0,1000,100,0.193128,0.351452
0,0.32,0,1000,100,0.749112,0.966229
0,0.32,0,1000,100,0.329258,0.557395
0,0.32,0,1000,100,0.110452,0.209548
0,0.34,-910,90,97,0.91267,0.999968
0,0.34,-914,86,96,0.925439,1
0,0.34,-919,81,91,0.928875,1
0,0.34,-917,83,94,0.930094,1
0,0.34,-919,81,91,0.923293,1
0,0.34,-904,96,100,0.884152,0.999181
0,0.34,-901,99,100,0.85797,0.996796
0,0.34,-901,99,100,0.846809,0.995844
0,0.34,-903,97,100,0.880092,0.999071
0,0.34,-910,90,99,0.925576,1
0,0.36,-917,83,91,0.915899,1
0,0.36,-906,94,100,0.902185,0.999872
0,0.36,-921,79,87,0.916119,1
0,0.36,-918,82,91,0.924099,1
0,0.36,-930,70,79,0.920745,1
0,0.36,-919,81,93,0.933584,1
0,0.36,-923,77,86,0.919173,1
0,0.36,-923,77,85,0.915815,1
0,0.36,-923,77,89,0.929743,1
0,0.36,-924,76,86,0.924511,1
0,0.38,-929,71,80,0.921033,1
0,0.38,-934,66,78,0.931612,1
0,0.38,-931,69,79,0.92715,1
0,0.38,-930,70,80,0.9249,1
0,0.38,-934,66,76,0.927095,1
0,0.38,-927,73,81,0.918705,1
0,0.38,-931,69,77,0.918195,1
0,0.38,-936,64,75,0.929265,1
0,0.38,-930,70,80,0.925918,1
0,0.38,-930,70,79,0.919255,1
0,0.4,-35,64,72,0.915052,1
0,0.4,-935,65,73,0.916842,1
0,0.4,-942,58,67,0.924522,1
0,0.4,-936,64,74,0.924929,1
0,0.4,-942,58,66,0.915181,1
0,0.4,-937,63,70,0.91289,1
0,0.4,-24,72,80,0.917635,1
0,0.4,-938,62,69,0.910069,1
0,0.4,-934,66,76,0.92473,1
0,0.4,-937,63,73,0.925109,1
0,0.42,-38,56,63,0.911741,1
0,0.42,-38,62,69,0.907101,1
0,0.42,-38,59,68,0.922895,1
0,0.42,-37,58,66,0.918339,1
0,0.42,-32,60,70,0.923074,1
0,0.42,-39,59,68,0.919591,1
0,0.42,-942,58,66,0.915298,1
0,0.42,-20,59,66,0.90966,1
0,0.42,-36,60,69,0.919213,1
0,0.42,-943,57,64,0.907612,1
0,0.44,-23,57,66,0.919964,1
0,0.44,-33,54,62,0.918042,1
0,0.44,-29,53,60,0.910873,1
0,0.44,-26,54,64,0.92353,1
0,0.44,-31,51,59,0.919896,1
0,0.44,-25,55,66,0.929719,1
0,0.44,-34,49,58,0.921666,1
0,0.44,-23,52,61,0.918374,1
0,0.44,-23,49,58,0.920656,1
0,0.44,-18,57,67,0.922726,1
0,0.46,-24,48,58,0.924511,1
0,0.46,-22,50,57,0.911044,1
0,0.46,-21,50,56,0.906384,1
0,0.46,-24,50,58,0.921251,1
0,0.46,-22,54,63,0.922818,1
0,0.46,-24,54,63,0.923439,1
0,0.46,-20,49,56,0.912141,1
0,0.46,-26,48,57,0.920311,1
0,0.46,-29,53,59,0.906962,1
0,0.46,-26,47,56,0.91882,1
0,0.48,-15,49,56,0.911831,1
0,0.48,-19,45,52,0.912052,1
0,0.48,-14,50,59,0.921296,1
0,0.48,-17,46,55,0.921337,1
0,0.48,-15,50,59,0.919232,1
0,0.48,-21,49,57,0.9162,1
0,0.48,-19,48,55,0.907962,1
0,0.48,-21,49,55,0.905539,1
0,0.48,-18,47,56,0.919571,1
0,0.48,-23,48,55,0.912413,1
0,0.5,-17,44,50,0.904074,1
0,0.5,-17,44,54,0.923359,1
0,0.5,-16,44,53,0.921069,1
0,0.5,-16,43,52,0.92331,1
0,0.5,-11,46,54,0.920571,1
0,0.5,-23,43,51,0.917466,1
0,0.5,-24,44,52,0.918164,1
0,0.5,-14,45,53,0.918769,1
0,0.5,-19,42,50,0.912943,1
0,0.5,-16,44,51,0.911651,1
0,0.52,-19,39,46,0.909209,1
0,0.52,-15,43,51,0.91621,1
0,0.52,-13,42,49,0.911291,1
0,0.52,-13,42,49,0.909434,1
0,0.52,-18,41,49,0.919036,1
0,0.52,-16,44,52,0.917396,1
0,0.52,-5,46,54,0.914731,1
0,0.52,-12,44,51,0.909575,1
0,0.52,-13,44,52,0.917848,1
0,0.52,-19,40,47,0.908474,1
0,0.54,-15,37,46,0.917674,1
0,0.54,-13,41,49,0.914519,1
0,0.54,-12,39,47,0.914442,1
0,0.54,-12,41,48,0.911155,1
0,0.54,-9,41,48,0.910485,1
0,0.54,-15,39,46,0.914654,1
0,0.54,-15,39,45,0.902083,1
0,0.54,-14,39,45,0.902907,1
0,0.54,-12,39,46,0.911257,1
0,0.54,-13,40,48,0.917602,1
0,0.56,-12,38,45,0.906576,1
0,0.56,-8,38,45,0.912785,1
0,0.56,-12,37,45,0.912591,1
0,0.56,-8,40,47,0.909581,1
0,0.56,-10,37,44,0.909551,1
0,0.56,-8,38,44,0.902643,1
0,0.56,-12,37,43,0.899715,1
0,0.56,-9,39,45,0.902003,1
0,0.56,-12,37,43,0.903572,1
0,0.56,-10,37,44,0.908392,1
0,0.58,-9,36,44,0.914276,1
0,0.58,-7,37,45,0.918543,1
0,0.58,-10,36,42,0.899635,1
0,0.58,-7,37,43,0.90326,1
0,0.58,-10,37,44,0.910021,1
0,0.58,-8,35,43,0.915844,1
0,0.58,-11,36,43,0.910901,1
0,0.58,-10,36,42,0.902502,1
0,0.58,-8,35,42,0.911936,1
0,0.58,-11,36,41,0.895843,1
0,0.6,-10,34,40,0.904394,1
0,0.6,-9,34,43,0.923448,1
0,0.6,-8,35,40,0.897668,1
0,0.6,-10,35,42,0.906015,1
0,0.6,-9,34,40,0.901827,1
0,0.6,-9,35,42,0.90671,1
0,0.6,-10,34,42,0.912975,1
0,0.6,-9,33,39,0.903111,1
0,0.6,-11,33,40,0.90443,1
0,0.6,-8,35,42,0.910953,1
0,0.62,-9,32,38,0.901145,1
0,0.62,-6,34,40,0.902599,1
0,0.62,-8,32,38,0.900067,1
0,0.62,-10,33,39,0.89922,1
0,0.62,-8,32,38,0.902789,1
0,0.62,-9,33,39,0.899685,1
0,0.62,-8,32,38,0.90192,1
0,0.62,-7,33,39,0.898186,1
0,0.62,-5,32,38,0.90552,1
0,0.62,-10,32,38,0.899792,1
0,0.64,-10,31,38,0.906208,1
0,0.64,-11,31,37,0.900047,1
0,0.64,-9,31,38,0.904749,1
0,0.64,-8,30,37,0.909029,1
0,0.64,-7,32,38,0.903605,1
0,0.64,-9,31,37,0.903819,1
0,0.64,-7,32,38,0.896932,1
0,0.64,-8,32,37,0.894976,1
0,0.64,-6,31,37,0.898405,1
0,0.64,-6,31,37,0.90468,1
0,0.66,-5,31,38,0.908617,1
0,0.66,-6,31,36,0.898061,1
0,0.66,-7,30,37,0.907891,1
0,0.66,-7,29,35,0.900911,1
0,0.66,-7,29,34,0.89135,1
0,0.66,-9,30,35,0.894129,1
0,0.66,-6,30,36,0.9018,1
0,0.66,-5,31,37,0.900532,1
0,0.66,-6,31,36,0.895044,1
0,0.66,-8,30,37,0.908221,1
0,0.68,-5,29,35,0.905154,1
0,0.68,-7,28,34,0.899618,1
0,0.68,-8,28,34,0.903364,1
0,0.68,-6,29,33,0.889521,1
0,0.68,-4,30,36,0.903543,1
0,0.68,-4,30,35,0.895873,1
0,0.68,-6,29,35,0.903197,1
0,0.68,-8,28,33,0.892961,1
0,0.68,-5,30,37,0.911251,1
0,0.68,-8,28,33,0.894634,1
0,0.7,-6,28,33,0.89186,1
0,0.7,-4,29,35,0.904135,1
0,0.7,-7,29,34,0.897164,1
0,0.7,-6,28,33,0.893269,1
0,0.7,-3,29,35,0.904044,1
0,0.7,-5,28,35,0.906578,1
0,0.7,-6,27,32,0.893883,1
0,0.7,-4,29,35,0.901264,1
0,0.7,-6,27,34,0.904632,1
0,0.7,-5,28,34,0.904298,1
0,0.72,-4,27,33,0.90008,1
0,0.72,-5,27,33,0.900213,1
0,0.72,-5,27,32,0.894648,1
0,0.72,-5,27,34,0.905319,1
0,0.72,-5,27,32,0.895502,1
0,0.72,-7,26,31,0.890397,1
0,0.72,-5,27,31,0.884538,1
0,0.72,-6,27,32,0.88853,1
0,0.72,-6,26,33,0.901579,1
0,0.72,-6,26,32,0.898588,1
0,0.74,-5,25,32,0.90535,1
0,0.74,-5,26,31,0.895862,1
0,0.74,-4,26,32,0.900093,1
0,0.74,-4,26,32,0.896271,1
0,0.74,-4,26,31,0.888594,1
0,0.74,-4,26,31,0.888526,1
0,0.74,-5,26,31,0.890561,1
0,0.74,-4,26,31,0.890011,1
0,0.74,-4,26,30,0.88237,1
0,0.74,-5,26,31,0.895625,1
0,0.76,-5,24,29,0.89036,1
0,0.76,-3,25,30,0.888492,1
0,0.76,-4,25,31,0.901592,1
0,0.76,-4,25,29,0.885937,1
0,0.76,-3,26,30,0.883635,1
0,0.76,-3,25,30,0.887408,1
0,0.76,-4,25,32,0.90712,1
0,0.76,-4,25,30,0.891535,1
0,0.76,-4,25,31,0.902973,1
0,0.76,-3,26,32,0.904085,1
0,0.78,-4,24,30,0.902202,1
0,0.78,-3,25,30,0.896634,1
0,0.78,-4,24,29,0.888283,1
0,0.78,-4,24,28,0.878524,1
0,0.78,-4,24,30,0.894007,1
0,0.78,-5,24,29,0.888401,1
0,0.78,-3,25,31,0.902996,1
0,0.78,-3,24,29,0.886633,1
0,0.78,-5,24,30,0.898445,1
0,0.78,-2,25,30,0.894729,1
0,0.8,-3,24,29,0.888729,1
0,0.8,-3,23,28,0.886149,1
0,0.8,-3,24,30,0.90078,1
0,0.8,-4,23,27,0.880027,1
0,0.8,-4,23,28,0.888287,1
0,0.8,-4,23,29,0.895756,1
0,0.8,-4,24,30,0.902367,1
0,0.8,-4,24,28,0.881665,1
0,0.8,-4,23,29,0.89645,1
0,0.8,-4,23,28,0.890369,1
0,0.82,-3,23,27,0.881406,1
0,0.82,-3,23,28,0.889881,1
0,0.82,-3,23,28,0.886892,1
0,0.82,-3,23,28,0.886297,1
0,0.82,-2,23,28,0.890012,1
0,0.82,-3,23,28,0.88935,1
0,0.82,-2,23,28,0.888352,1
0,0.82,-2,23,27,0.880989,1
0,0.82,-3,23,27,0.8863,1
0,0.82,-3,23,28,0.890293,1
0,0.84,-4,21,27,0.895657,1
0,0.84,-3,22,26,0.885286,1
0,0.84,-2,22,27,0.887695,1
0,0.84,-3,22,26,0.88394,1
0,0.84,-2,22,26,0.87596,1
0,0.84,-2,22,27,0.887715,1
0,0.84,-3,22,28,0.897346,1
0,0.84,-2,22,27,0.891122,1
0,0.84,-4,22,27,0.890085,1
0,0.84,-3,22,27,0.890184,1
0,0.86,-3,21,26,0.885799,1
0,0.86,-1,22,27,0.889578,1
0,0.86,-3,21,26,0.887908,1
0,0.86,-3,21,26,0.884077,1
0,0.86,-2,22,27,0.89416,1
0,0.86,-1,22,26,0.880651,1
0,0.86,-1,22,27,0.890966,1
0,0.86,-3,21,25,0.876816,1
0,0.86,-3,21,25,0.877486,1
0,0.86,-3,21,26,0.885817,1
0,0.88,-2,21,26,0.887463,1
0,0.88,-3,21,25,0.884818,1
0,0.88,-2,21,26,0.887022,1
0,0.88,-2,21,25,0.880287,1
0,0.88,-2,21,26,0.892431,1
0,0.88,-3,20,24,0.874462,1
0,0.88,-1,21,25,0.882575,1
0,0.88,-2,21,25,0.877483,1
0,0.88,-2,21,26,0.896004,1
0,0.88,-3,20,25,0.884024,1
0,0.9,-2,20,25,0.892557,1
0,0.9,-1,21,25,0.878944,1
0,0.9,-2,20,25,0.891433,1
0,0.9,-2,20,25,0.883523,1
0,0.9,-1,21,26,0.891322,1
0,0.9,-1,21,25,0.882363,1
0,0.9,-2,20,24,0.878591,1
0,0.9,-2,20,24,0.876893,1
0,0.9,-2,20,24,0.877306,1
0,0.9,-2,20,25,0.886293,1
0,0.92,-1,20,25,0.892899,1
0,0.92,-2,20,23,0.869382,1
0,0.92,-1,20,24,0.879738,1
0,0.92,-1,20,25,0.891481,1
0,0.92,-2,19,24,0.88376,1
0,0.92,-2,20,23,0.868403,1
0,0.92,-2,20,23,0.865925,1
0,0.92,-1,20,23,0.867109,1
0,0.92,-1,20,24,0.877237,1
0,0.92,-1,20,26,0.900078,1
0,0.94,-2,19,23,0.875783,1
0,0.94,-2,19,24,0.883654,1
0,0.94,-2,19,23,0.871914,1
0,0.94,-1,19,23,0.878726,1
0,0.94,-1,20,23,0.867761,1
0,0.94,-1,19,23,0.876275,1
0,0.94,-2,19,24,0.884358,1
0,0.94,-2,19,22,0.867376,1
0,0.94,-2,19,23,0.874518,1
0,0.94,-2,19,23,0.876573,1
0,0.96,-1,19,22,0.871366,1
0,0.96,-1,19,23,0.882137,1
0,0.96,-1,19,24,0.891069,1
0,0.96,-1,19,22,0.869242,1
0,0.96,-3,18,22,0.870507,1
0,0.96,-2,18,23,0.881623,1
0,0.96,-2,18,22,0.873587,1
0,0.96,-2,18,22,0.873358,1
0,0.96,-2,18,24,0.893351,1
0,0.96,-2,18,22,0.872321,1
0,0.98,0,19,23,0.880843,1
0,0.98,-1,18,23,0.88809,1
0,0.98,-2,18,22,0.881641,1
0,0.98,-1,18,22,0.876893,1
0,0.98,-1,18,22,0.871172,1
0,0.98,-1,18,22,0.875926,1
0,0.98,-2,18,22,0.871195,1
0,0.98,-1,18,21,0.863293,1
0,0.98,-1,18,23,0.887151,1
0,0.98,-1,18,21,0.860437,1
0,1,-1,17,21,0.869593,1
0,1,-2,17,20,0.858277,1
0,1,-1,18,22,0.880414,1
0,1,-1,18,21,0.865703,1
0,1,-1,17,21,0.876319,1
0,1,-2,17,21,0.875364,1
0,1,-1,17,21,0.869931,1
0,1,0,18,22,0.879318,1
0,1,-1,18,22,0.876111,1
0,1,-1,17,20,0.859637,1
0.02,0,0,1000,0,0.100291,0.200582
0.02,0,0,1000,0,0.100127,0.200255
0.02,0,0,1000,0,0.099988,0.199976
0.02,0,0,1000,0,0.100343,0.200686
0.02,0,0,1000,0,0.100811,0.201623
0.02,0,0,1000,0,0.100051,0.200102
0.02,0,0,1000,0,0.099802,0.199604
0.02,0,0,1000,0,0.0995294,0.199059
0.02,0,0,1000,0,0.10003,0.200059
0.02,0,0,1000,0,0.100109,0.200218
0.02,0.02,0,1000,0,0.099857,0.199714
0.02,0.02,0,1000,0,0.101044,0.202087
0.02,0.02,0,1000,0,0.100144,0.200288
0.02,0.02,0,1000,0,0.100018,0.200035
0.02,0.02,0,1000,0,0.100365,0.200731
0.02,0.02,0,1000,0,0.100021,0.200042
0.02,0.02,0,1000,0,0.100229,0.200459
0.02,0.02,0,1000,0,0.100219,0.200438
0.02,0.02,0,1000,0,0.0994502,0.1989
0.02,0.02,0,1000,0,0.100469,0.200939
0.02,0.04,0,1000,0,0.100058,0.200117
0.02,0.04,0,1000,0,0.0996333,0.199267
0.02,0.04,0,1000,0,0.100583,0.201165
0.02,0.04,0,1000,0,0.0993191,0.198638
0.02,0.04,0,1000,0,0.0996143,0.199229
0.02,0.04,0,1000,0,0.100394,0.200787
0.02,0.04,0,1000,0,0.0998108,0.199622
0.02,0.04,0,1000,0,0.100127,0.200253
0.02,0.04,0,1000,0,0.100893,0.201785
0.02,0.04,0,1000,0,0.100426,0.200852
0.02,0.06,0,1000,0,0.0999177,0.199835
0.02,0.06,0,1000,0,0.100342,0.200684
0.02,0.06,0,1000,0,0.100042,0.200085
0.02,0.06,0,1000,0,0.0999177,0.199835
0.02,0.06,0,1000,0,0.100058,0.200115
0.02,0.06,0,1000,0,0.0998706,0.199741
0.02,0.06,0,1000,0,0.100648,0.201296
0.02,0.06,0,1000,0,0.10033,0.20066
0.02,0.06,0,1000,0,0.100026,0.200051
0.02,0.06,0,1000,0,0.0998179,0.199636
0.02,0.08,0,1000,0,0.100084,0.200168
0.02,0.08,0,1000,0,0.0994107,0.198821
0.02,0.08,0,1000,0,0.100312,0.200624
0.02,0.08,0,1000,0,0.100107,0.200213
0.02,0.08,0,1000,0,0.0997168,0.199434
0.02,0.08,0,1000,0,0.100485,0.200969
0.02,0.08,0,1000,0,0.0995643,0.199129
0.02,0.08,0,1000,0,0.0993846,0.198769
0.02,0.08,0,1000,0,0.100012,0.200024
0.02,0.08,0,1000,0,0.100532,0.201065
0.02,0.1,0,1000,0,0.0996302,0.19926
0.02,0.1,0,1000,0,0.100173,0.200346
0.02,0.1,0,1000,0,0.099554,0.199108
0.02,0.1,0,1000,0,0.0998578,0.199716
0.02,0.1,0,1000,0,0.0998945,0.199789
0.02,0.1,0,1000,0,0.0996278,0.199256
0.02,0.1,0,1000,0,0.0997677,0.199535
0.02,0.1,0,1000,0,0.0992922,0.198584
0.02,0.1,0,1000,0,0.0998466,0.199693
0.02,0.1,0,1000,0,0.100362,0.200724
0.02,0.12,0,1000,0,0.100919,0.201838
0.02,0.12,0,1000,0,0.100163,0.200325
0.02,0.12,0,1000,0,0.0995057,0.199011
0.02,0.12,0,1000,0,0.0999169,0.199834
0.02,0.12,0,1000,0,0.099623,0.199246
0.02,0.12,0,1000,0,0.0999912,0.199982
0.02,0.12,0,1000,0,0.0997829,0.199566
0.02,0.12,0,1000,0,0.100062,0.200125
0.02,0.12,0,1000,0,0.100783,0.201566
0.02,0.12,0,1000,0,0.099716,0.199432
0.02,0.14,0,1000,0,0.099996,0.199992
0.02,0.14,0,1000,0,0.100302,0.200603
0.02,0.14,0,1000,0,0.0997869,0.199574
0.02,0.14,0,1000,0,0.100258,0.200517
0.02,0.14,0,1000,0,0.0996389,0.199278
0.02,0.14,0,1000,0,0.0999193,0.199839
0.02,0.14,0,1000,0,0.10061,0.20122
0.02,0.14,0,1000,0,0.100212,0.200425
0.02,0.14,0,1000,0,0.100104,0.200208
0.02,0.14,0,1000,0,0.099751,0.199502
0.02,0.16,0,1000,0,0.0995754,0.199151
0.02,0.16,0,1000,0,0.100102,0.200203
0.02,0.16,0,1000,0,0.10023,0.20046
0.02,0.16,0,1000,0,0.100282,0.200563
0.02,0.16,0,1000,0,0.100048,0.200096
0.02,0.16,0,1000,0,0.100207,0.200414
0.02,0.16,0,1000,0,0.10019,0.20038
0.02,0.16,0,1000,0,0.0992631,0.198526
0.02,0.16,0,1000,0,0.0999273,0.199855
0.02,0.16,0,1000,0,0.100569,0.201138
0.02,0.18,0,1000,0,0.10056,0.20112
0.02,0.18,0,1000,0,0.0996333,0.199267
0.02,0.18,0,1000,0,0.0999664,0.199933
0.02,0.18,0,1000,0,0.09994,0.19988
0.02,0.18,0,1000,0,0.0999113,0.199823
0.02,0.18,0,1000,0,0.0998674,0.199735
0.02,0.18,0,1000,0,0.0996778,0.199356
0.02,0.18,0,1000,0,0.10033,0.20066
0.02,0.18,0,1000,0,0.0999992,0.199998
0.02,0.18,0,1000,0,0.0996564,0.199313
0.02,0.2,0,1000,0,0.0999137,0.199827
0.02,0.2,0,1000,0,0.100203,0.200406
0.02,0.2,0,1000,0,0.100159,0.200319
0.02,0.2,0,1000,0,0.0997837,0.199567
0.02,0.2,0,1000,0,0.100274,0.200547
0.02,0.2,0,1000,0,0.0995057,0.199011
0.02,0.2,0,1000,0,0.100219,0.200438
0.02,0.2,0,1000,0,0.100355,0.20071
0.02,0.2,0,1000,0,0.09979,0.19958
0.02,0.2,0,1000,0,0.0996548,0.19931
0.02,0.22,0,1000,0,0.099167,0.198334
0.02,0.22,0,1000,0,0.0998387,0.199677
0.02,0.22,0,1000,0,0.100097,0.200194
0.02,0.22,0,1000,0,0.0992071,0.198414
0.02,0.22,0,1000,0,0.0996135,0.199227
0.02,0.22,0,1000,0,0.100146,0.200292
0.02,0.22,0,1000,0,0.0999201,0.19984
0.02,0.22,0,1000,0,0.100113,0.200226
0.02,0.22,0,1000,0,0.0996095,0.199219
0.02,0.22,0,1000,0,0.0998817,0.199763
0.02,0.24,0,1000,0,0.0991639,0.198328
0.02,0.24,0,1000,0,0.099342,0.198684
0.02,0.24,0,1000,0,0.099853,0.199706
0.02,0.24,0,1000,0,0.100843,0.201686
0.02,0.24,0,1000,0,0.100274,0.200547
