Germline cut rate,Embryo cut rate,Generations to 99% drive individuals difference, Gens to Reach 99%,Gens of Max Freq,Drive Allele Freq Here,Max Freq with at Least One Drive Chromosome
0,0.34,0,1000,0,0.100365,0.200731
0,0.34,0,1000,0,0.100465,0.200929
0,0.34,0,1000,0,0.099802,0.199604
0,0.34,0,1000,0,0.0998131,0.199626
0,0.34,0,1000,0,0.100084,0.200168
0,0.36,0,1000,0,0.100281,0.200562
0,0.36,0,1000,0,0.100285,0.20057
0,0.36,0,1000,0,0.0996572,0.199314
0,0.36,0,1000,0,0.100026,0.200051
0,0.36,0,1000,0,0.100733,0.201467
0,0.36,0,1000,0,0.0994447,0.198889
0,0.36,0,1000,0,0.0998355,0.199671
0,0.36,0,1000,0,0.100312,0.200624
0,0.36,0,1000,0,0.100522,0.201044
0,0.36,0,1000,0,0.100234,0.200468
0,0.38,0,1000,0,0.100259,0.200518
0,0.38,0,1000,0,0.100156,0.200312
0,0.38,0,1000,0,0.0996238,0.199248
0,0.38,0,1000,0,0.100411,0.200823
0,0.38,0,1000,0,0.100119,0.200237
0,0.38,0,1000,0,0.0998395,0.199679
0,0.38,0,1000,0,0.0993862,0.198772
0,0.38,0,1000,0,0.100456,0.200911
0,0.38,0,1000,0,0.100285,0.20057
0,0.38,0,1000,0,0.0999001,0.1998
0,0.4,0,1000,0,0.0995207,0.199041
0,0.4,0,1000,0,0.100015,0.20003
0,0.4,0,1000,0,0.0992702,0.19854
0,0.4,0,1000,0,0.0998594,0.199719
0,0.4,0,1000,0,0.100109,0.200218
0,0.4,0,1000,0,0.0999616,0.199923
0,0.4,0,1000,0,0.100162,0.200324
0,0.4,0,1000,0,0.100192,0.200383
0,0.4,0,1000,0,0.100013,0.200026
0,0.4,0,1000,0,0.100302,0.200603
0,0.42,0,1000,0,0.0996476,0.199295
0,0.42,0,1000,0,0.0999904,0.199981
0,0.42,0,1000,0,0.100485,0.200969
0,0.42,0,1000,0,0.0999312,0.199862
0,0.42,0,1000,0,0.0997654,0.199531
0,0.42,0,1000,0,0.0999249,0.19985
0,0.42,0,1000,0,0.0993293,0.198659
0,0.42,0,1000,0,0.100331,0.200663
0,0.42,0,1000,0,0.100051,0.200102
0,0.42,0,1000,0,0.0994795,0.198959
0,0.44,0,1000,0,0.100397,0.200794
0,0.44,0,1000,0,0.100044,0.200088
0,0.44,0,1000,0,0.100107,0.200215
0,0.44,0,1000,0,0.0997829,0.199566
0,0.44,0,1000,0,0.099631,0.199262
0,0.44,0,1000,0,0.0995096,0.199019
0,0.44,0,1000,0,0.0996643,0.199329
0,0.44,0,1000,0,0.100035,0.20007
0,0.44,0,1000,0,0.100229,0.200459
0,0.44,0,1000,0,0.0993672,0.198734
0,0.46,0,1000,0,0.0998482,0.199696
0,0.46,0,1000,0,0.099992,0.199984
0,0.46,0,1000,0,0.10039,0.200779
0,0.46,0,1000,0,0.0994471,0.198894
0,0.46,0,1000,0,0.0994431,0.198886
0,0.46,0,1000,0,0.0993506,0.198701
0,0.46,0,1000,0,0.0997598,0.19952
0,0.46,0,1000,0,0.0996778,0.199356
0,0.46,0,1000,0,0.0997057,0.199411
0,0.46,0,1000,0,0.100759,0.201517
0,0.48,0,1000,0,0.0992056,0.198411
0,0.48,0,1000,0,0.0997073,0.199415
0,0.48,0,1000,0,0.0999584,0.199917
0,0.48,0,1000,0,0.0993262,0.198652
0,0.48,0,1000,0,0.0999576,0.199915
0,0.48,0,1000,0,0.0997136,0.199427
0,0.48,0,1000,0,0.100894,0.201789
0,0.48,0,1000,0,0.100171,0.200343
0,0.48,0,1000,0,0.0997351,0.19947
0,0.48,0,1000,0,0.100663,0.201326
0,0.5,0,1000,0,0.100305,0.20061
0,0.5,0,1000,0,0.0997311,0.199462
0,0.5,0,1000,0,0.100258,0.200517
0,0.5,0,1000,0,0.100545,0.201091
0,0.5,0,1000,0,0.0993356,0.198671
0,0.5,0,1000,0,0.0996922,0.199384
0,0.5,0,1000,0,0.0999976,0.199995
0,0.5,0,1000,0,0.0992347,0.198469
0,0.5,0,1000,0,0.0999712,0.199942
0,0.5,0,1000,0,0.100114,0.200227
0,0.52,0,1000,0,0.0998179,0.199636
0,0.52,0,1000,0,0.100286,0.200573
0,0.52,0,1000,0,0.0996453,0.199291
0,0.52,0,1000,0,0.100124,0.200248
0,0.52,0,1000,0,0.0997295,0.199459
0,0.52,0,1000,0,0.0996993,0.199399
0,0.52,0,1000,0,0.10084,0.20168
0,0.52,0,1000,0,0.100088,0.200176
0,0.52,0,1000,0,0.0996461,0.199292
0,0.52,0,1000,0,0.10082,0.201641
0,0.54,0,1000,0,0.100315,0.200629
0,0.54,0,1000,0,0.100067,0.200134
0,0.54,0,1000,0,0.0997877,0.199575
0,0.54,0,1000,0,0.0996778,0.199356
0,0.54,0,1000,0,0.0995421,0.199084
0,0.54,0,1000,0,0.100295,0.200591
0,0.54,0,1000,0,0.0998762,0.199752
0,0.54,0,1000,0,0.100253,0.200505
0,0.54,0,1000,0,0.100005,0.20001
0,0.54,0,1000,0,0.0996333,0.199267
0,0.56,0,1000,0,0.100387,0.200774
0,0.56,0,1000,0,0.100352,0.200705
0,0.56,0,1000,0,0.100053,0.200106
0,0.56,0,1000,0,0.100012,0.200024
0,0.56,0,1000,0,0.0999648,0.19993
0,0.56,0,1000,0,0.0997805,0.199561
0,0.56,0,1000,0,0.0997399,0.19948
0,0.56,0,1000,0,0.100229,0.200459
0,0.56,0,1000,0,0.0998674,0.199735
0,0.56,0,1000,0,0.0996882,0.199376
0,0.58,0,1000,0,0.0997789,0.199558
0,0.58,0,1000,0,0.100609,0.201219
0,0.58,0,1000,0,0.0993759,0.198752
0,0.58,0,1000,0,0.0995421,0.199084
0,0.58,0,1000,0,0.100073,0.200146
0,0.58,0,1000,0,0.0998331,0.199666
0,0.58,0,1000,0,0.0999041,0.199808
0,0.58,0,1000,0,0.100073,0.200146
0,0.58,0,1000,0,0.100476,0.200952
0,0.58,0,1000,0,0.100148,0.200296
0,0.6,0,1000,0,0.0996175,0.199235
0,0.6,0,1000,0,0.0997462,0.199492
0,0.6,0,1000,0,0.0997733,0.199547
0,0.6,0,1000,0,0.100698,0.201397
0,0.6,0,1000,0,0.100122,0.200243
0,0.6,0,1000,0,0.10006,0.20012
0,0.6,0,1000,0,0.100544,0.201087
0,0.6,0,1000,0,0.0999281,0.199856
0,0.6,0,1000,0,0.100136,0.200272
0,0.6,0,1000,0,0.0997399,0.19948
0,0.62,0,1000,0,0.100109,0.200218
0,0.62,0,1000,0,0.10008,0.20016
0,0.62,0,1000,0,0.100181,0.200362
0,0.62,0,1000,0,0.0999416,0.199883
0,0.62,0,1000,0,0.0993451,0.19869
0,0.62,0,1000,0,0.0999696,0.199939
0,0.62,0,1000,0,0.0996564,0.199313
0,0.62,0,1000,0,0.100082,0.200163
0,0.62,0,1000,0,0.100406,0.200813
0,0.62,0,1000,0,0.099108,0.198216
0,0.64,0,1000,0,0.099451,0.198902
0,0.64,0,1000,0,0.0993649,0.19873
0,0.64,0,1000,0,0.0994684,0.198937
0,0.64,0,1000,0,0.100273,0.200545
0,0.64,0,1000,0,0.0998841,0.199768
0,0.64,0,1000,0,0.0996929,0.199386
0,0.64,0,1000,0,0.100528,0.201055
0,0.64,0,1000,0,0.10031,0.20062
0,0.64,0,1000,0,0.100494,0.200989
0,0.64,0,1000,0,0.09979,0.19958
0,0.66,0,1000,0,0.100228,0.200455
0,0.66,0,1000,0,0.0998937,0.199787
0,0.66,0,1000,0,0.0996135,0.199227
0,0.66,0,1000,0,0.0995255,0.199051
0,0.66,0,1000,0,0.10003,0.200061
0,0.66,0,1000,0,0.0996548,0.19931
0,0.66,0,1000,0,0.0995231,0.199046
0,0.66,0,1000,0,0.100069,0.200138
0,0.66,0,1000,0,0.100288,0.200576
0,0.66,0,1000,0,0.0996183,0.199237
0,0.68,0,1000,0,0.100223,0.200446
0,0.68,0,1000,0,0.0996064,0.199213
0,0.68,0,1000,0,0.0994542,0.198908
0,0.68,0,1000,0,0.09909,0.19818
0,0.68,0,1000,0,0.100378,0.200756
0,0.68,0,1000,0,0.100237,0.200473
0,0.68,0,1000,0,0.100272,0.200544
0,0.68,0,1000,0,0.100367,0.200734
0,0.68,0,1000,0,0.100557,0.201115
0,0.68,0,1000,0,0.100237,0.200475
0,0.7,0,1000,0,0.1,0.2
0,0.7,0,1000,0,0.0998163,0.199633
0,0.7,0,1000,0,0.100107,0.200215
0,0.7,0,1000,0,0.0999712,0.199942
0,0.7,0,1000,0,0.0992505,0.198501
0,0.7,0,1000,0,0.10011,0.200219
0,0.7,0,1000,0,0.099877,0.199754
0,0.7,0,1000,0,0.099747,0.199494
0,0.7,0,1000,0,0.099654,0.199308
0,0.7,0,1000,0,0.10029,0.200579
0,0.72,0,1000,0,0.100241,0.200481
0,0.72,0,1000,0,0.10016,0.200321
0,0.72,0,1000,0,0.099865,0.19973
0,0.72,0,1000,0,0.0998762,0.199752
0,0.72,0,1000,0,0.10021,0.20042
0,0.72,0,1000,0,0.100469,0.200939
0,0.72,0,1000,0,0.100118,0.200235
0,0.72,0,1000,0,0.099451,0.198902
0,0.72,0,1000,0,0.0996333,0.199267
0,0.72,0,1000,0,0.09981,0.19962
0,0.74,0,1000,0,0.0993427,0.198685
0,0.74,0,1000,0,0.10001,0.200019
0,0.74,0,1000,0,0.0998371,0.199674
0,0.74,0,1000,0,0.0995905,0.199181
0,0.74,0,1000,0,0.100102,0.200203
0,0.74,0,1000,0,0.100224,0.200447
0,0.74,0,1000,0,0.100456,0.200913
0,0.74,0,1000,0,0.10018,0.200361
0,0.74,0,1000,0,0.0994661,0.198932
0,0.74,0,1000,0,0.100254,0.200508
0,0.76,0,1000,0,0.100152,0.200304
0,0.76,0,1000,0,0.100123,0.200247
0,0.76,0,1000,0,0.0998618,0.199724
0,0.76,0,1000,0,0.100009,0.200018
0,0.76,0,1000,0,0.100009,0.200018
0,0.76,0,1000,0,0.0997128,0.199426
0,0.76,0,1000,0,0.100253,0.200505
0,0.76,0,1000,0,0.0995722,0.199144
0,0.76,0,1000,0,0.0997168,0.199434
0,0.76,0,1000,0,0.0998131,0.199626
0,0.78,0,1000,0,0.100682,0.201364
0,0.78,0,1000,0,0.100945,0.20189
0,0.78,0,1000,0,0.0997765,0.199553
0,0.78,0,1000,0,0.100237,0.200473
0,0.78,0,1000,0,0.100315,0.200631
0,0.78,0,1000,0,0.100216,0.200431
0,0.78,0,1000,0,0.100063,0.200126
0,0.78,0,1000,0,0.099992,0.199984
0,0.78,0,1000,0,0.100206,0.200412
0,0.78,0,1000,0,0.0999592,0.199918
0,0.8,0,1000,0,0.0998953,0.199791
0,0.8,0,1000,0,0.0994819,0.198964
0,0.8,0,1000,0,0.100141,0.200282
0,0.8,0,1000,0,0.0998754,0.199751
0,0.8,0,1000,0,0.100745,0.201489
0,0.8,0,1000,0,0.099932,0.199864
0,0.8,0,1000,0,0.100207,0.200414
0,0.8,0,1000,0,0.0996929,0.199386
0,0.8,0,1000,0,0.100084,0.200168
0,0.8,0,1000,0,0.100714,0.201428
0,0.82,0,1000,0,0.100007,0.200014
0,0.82,0,1000,0,0.100146,0.200292
0,0.82,0,1000,0,0.0994036,0.198807
0,0.82,0,1000,0,0.100461,0.200923
0,0.82,0,1000,0,0.10008,0.20016
0,0.82,0,1000,0,0.100554,0.201109
0,0.82,0,1000,0,0.10059,0.20118
0,0.82,0,1000,0,0.099654,0.199308
0,0.82,0,1000,0,0.0990193,0.198039
0,0.82,0,1000,0,0.0994748,0.19895
0,0.84,0,1000,0,0.0999536,0.199907
0,0.84,0,1000,0,0.0997948,0.19959
0,0.84,0,1000,0,0.100334,0.200668
0,0.84,0,1000,0,0.0996929,0.199386
0,0.84,0,1000,0,0.100523,0.201045
0,0.84,0,1000,0,0.09972,0.19944
0,0.84,0,1000,0,0.0994534,0.198907
0,0.84,0,1000,0,0.100442,0.200884
0,0.84,0,1000,0,0.0997964,0.199593
0,0.84,0,1000,0,0.0998498,0.1997
0,0.86,0,1000,0,0.100234,0.200468
0,0.86,0,1000,0,0.100822,0.201644
0,0.86,0,1000,0,0.1005,0.201
0,0.86,0,1000,0,0.0999057,0.199811
0,0.86,0,1000,0,0.100356,0.200713
0,0.86,0,1000,0,0.0997717,0.199543
0,0.86,0,1000,0,0.100106,0.200211
0,0.86,0,1000,0,0.100165,0.20033
0,0.86,0,1000,0,0.100305,0.20061
0,0.86,0,1000,0,0.0999296,0.199859
0,0.88,0,1000,0,0.100657,0.201314
0,0.88,0,1000,0,0.0997136,0.199427
0,0.88,0,1000,0,0.100041,0.200082
0,0.88,0,1000,0,0.0994574,0.198915
0,0.88,0,1000,0,0.100036,0.200072
0,0.88,0,1000,0,0.0998076,0.199615
0,0.88,0,1000,0,0.0995136,0.199027
0,0.88,0,1000,0,0.0997996,0.199599
0,0.88,0,1000,0,0.100403,0.200806
0,0.88,0,1000,0,0.10036,0.200721
0,0.9,0,1000,0,0.0996421,0.199284
0,0.9,0,1000,0,0.0997916,0.199583
0,0.9,0,1000,0,0.100104,0.200208
0,0.9,0,1000,0,0.100505,0.20101
0,0.9,0,1000,0,0.100119,0.200237
0,0.9,0,1000,0,0.0995762,0.199152
0,0.9,0,1000,0,0.1002,0.200401
0,0.9,0,1000,0,0.0994091,0.198818
0,0.9,0,1000,0,0.100623,0.201246
0,0.9,0,1000,0,0.0996898,0.19938
0,0.92,0,1000,0,0.100026,0.200053
0,0.92,0,1000,0,0.100318,0.200636
0,0.92,0,1000,0,0.100051,0.200102
0,0.92,0,1000,0,0.100701,0.201402
0,0.92,0,1000,0,0.100282,0.200565
0,0.92,0,1000,0,0.0991175,0.198235
0,0.92,0,1000,0,0.100193,0.200386
0,0.92,0,1000,0,0.100033,0.200066
0,0.92,0,1000,0,0.0993957,0.198791
0,0.92,0,1000,0,0.100111,0.200221
0,0.94,0,1000,0,0.0994265,0.198853
0,0.94,0,1000,0,0.100494,0.200987
0,0.94,0,1000,0,0.0996238,0.199248
0,0.94,0,1000,0,0.0999944,0.199989
0,0.94,0,1000,0,0.100166,0.200332
0,0.94,0,1000,0,0.0997757,0.199551
0,0.94,0,1000,0,0.0999528,0.199906
0,0.94,0,1000,0,0.100224,0.200447
0,0.94,0,1000,0,0.0997486,0.199497
0,0.94,0,1000,0,0.0996397,0.199279
0,0.96,0,1000,0,0.0999352,0.19987
0,0.96,0,1000,0,0.100098,0.200197
0,0.96,0,1000,0,0.100562,0.201123
0,0.96,0,1000,0,0.0997447,0.199489
0,0.96,0,1000,0,0.0998993,0.199799
0,0.96,0,1000,0,0.100649,0.201298
0,0.96,0,1000,0,0.0997216,0.199443
0,0.96,0,1000,0,0.0994273,0.198855
0,0.96,0,1000,0,0.0998953,0.199791
0,0.96,0,1000,0,0.0996341,0.199268
0,0.98,0,1000,0,0.0999376,0.199875
0,0.98,0,1000,0,0.100178,0.200356
0,0.98,0,1000,0,0.0995516,0.199103
0,0.98,0,1000,0,0.0996294,0.199259
0,0.98,0,1000,0,0.0991017,0.198203
0,0.98,0,1000,0,0.0996731,0.199346
0,0.98,0,1000,0,0.10031,0.20062
0,0.98,0,1000,0,0.0997128,0.199426
0,0.98,0,1000,0,0.0997948,0.19959
0,0.98,0,1000,0,0.100239,0.200478
0,1,0,1000,0,0.0998203,0.199641
0,1,0,1000,0,0.100406,0.200813
0,1,0,1000,0,0.0998793,0.199759
0,1,0,1000,0,0.100107,0.200215
0,1,0,1000,0,0.0999808,0.199962
0,1,0,1000,0,0.0997343,0.199469
0,1,0,1000,0,0.0996127,0.199225
0,1,0,1000,0,0.100649,0.201298
0,1,0,1000,0,0.0999241,0.199848
0,1,0,1000,0,0.100014,0.200029
0.02,0,0,1000,0,0.0993554,0.198711
0.02,0,0,1000,0,0.0995564,0.199113
0.02,0,0,1000,0,0.0998139,0.199628
0.02,0,0,1000,0,0.100169,0.200338
0.02,0,0,1000,0,0.099627,0.199254
0.02,0,0,1000,0,0.100605,0.20121
0.02,0,0,1000,0,0.100245,0.200489
0.02,0,0,1000,0,0.100296,0.200592
0.02,0,0,1000,0,0.100164,0.200329
0.02,0,0,1000,0,0.0994028,0.198806
0.02,0.02,0,1000,0,0.100045,0.20009
0.02,0.02,0,1000,0,0.100694,0.201389
0.02,0.02,0,1000,0,0.100359,0.200718
0.02,0.02,0,1000,0,0.0996786,0.199357
0.02,0.02,0,1000,0,0.099976,0.199952
0.02,0.02,0,1000,0,0.100405,0.20081
0.02,0.02,0,1000,0,0.0997351,0.19947
0.02,0.02,0,1000,0,0.0998195,0.199639
0.02,0.02,0,1000,0,0.100274,0.200549
0.02,0.02,0,1000,0,0.0996397,0.199279
0.02,0.04,0,1000,0,0.100412,0.200824
0.02,0.04,0,1000,0,0.0999249,0.19985
0.02,0.04,0,1000,0,0.0997104,0.199421
0.02,0.04,0,1000,0,0.0998482,0.199696
0.02,0.04,0,1000,0,0.100448,0.200897
0.02,0.04,0,1000,0,0.099759,0.199518
0.02,0.04,0,1000,0,0.100712,0.201424
0.02,0.04,0,1000,0,0.100417,0.200834
0.02,0.04,0,1000,0,0.0993909,0.198782
0.02,0.04,0,1000,0,0.10027,0.200539
0.02,0.06,0,1000,0,0.100431,0.200861
0.02,0.06,0,1000,0,0.0998714,0.199743
0.02,0.06,0,1000,0,0.100458,0.200916
0.02,0.06,0,1000,0,0.100783,0.201566
0.02,0.06,0,1000,0,0.0995326,0.199065
0.02,0.06,0,1000,0,0.0999896,0.199979
0.02,0.06,0,1000,0,0.100138,0.200276
0.02,0.06,0,1000,0,0.100113,0.200226
0.02,0.06,0,1000,0,0.100015,0.20003
0.02,0.06,0,1000,0,0.100311,0.200621
0.02,0.08,0,1000,0,0.100252,0.200504
0.02,0.08,0,1000,0,0.099845,0.19969
0.02,0.08,0,1000,0,0.0999392,0.199878
0.02,0.08,0,1000,0,0.099436,0.198872
0.02,0.08,0,1000,0,0.0996,0.1992
0.02,0.08,0,1000,0,0.0998275,0.199655
0.02,0.08,0,1000,0,0.099417,0.198834
0.02,0.08,0,1000,0,0.100151,0.200301
0.02,0.08,0,1000,0,0.0993633,0.198727
0.02,0.08,0,1000,0,0.0994756,0.198951
0.02,0.1,0,1000,0,0.0999848,0.19997
0.02,0.1,0,1000,0,0.100002,0.200003
0.02,0.1,0,1000,0,0.100076,0.200152
0.02,0.1,0,1000,0,0.0996341,0.199268
0.02,0.1,0,1000,0,0.0999576,0.199915
0.02,0.1,0,1000,0,0.1003,0.2006
0.02,0.1,0,1000,0,0.100369,0.200739
0.02,0.1,0,1000,0,0.0997343,0.199469
0.02,0.1,0,1000,0,0.099849,0.199698
0.02,0.1,0,1000,0,0.100218,0.200436
0.02,0.12,0,1000,0,0.0996842,0.199368
0.02,0.12,0,1000,0,0.100118,0.200235
0.02,0.12,0,1000,0,0.100282,0.200563
0.02,0.12,0,1000,0,0.10003,0.200059
0.02,0.12,0,1000,0,0.100188,0.200377
0.02,0.12,0,1000,0,0.099724,0.199448
0.02,0.12,0,1000,0,0.0999225,0.199845
0.02,0.12,0,1000,0,0.100098,0.200195
0.02,0.12,0,1000,0,0.100266,0.200531
0.02,0.12,0,1000,0,0.100849,0.201697
0.02,0.14,0,1000,0,0.0996524,0.199305
0.02,0.14,0,1000,0,0.100154,0.200308
0.02,0.14,0,1000,0,0.100161,0.200322
